activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,15148285,[],CHEMBL3395431,Inhibition of Mycobacterium tuberculosis recombinant InhA assessed as NADH oxidation to NAD+ using 2-trans-dodecenoyl-CoA substrate by UV/visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,,,CHEMBL3392963,Eur. J. Med. Chem.,2015,"{'bei': '18.06', 'le': '0.32', 'lle': '2.13', 'sei': '28.25'}",CHEMBL392127,,CHEMBL392127,6.65,False,http://www.openphacts.org/units/Nanomolar,2277560,=,1,True,=,,IC50,nM,,222.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.222
,15148286,[],CHEMBL3395431,Inhibition of Mycobacterium tuberculosis recombinant InhA assessed as NADH oxidation to NAD+ using 2-trans-dodecenoyl-CoA substrate by UV/visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,,,CHEMBL3392963,Eur. J. Med. Chem.,2015,"{'bei': '14.40', 'le': '0.26', 'lle': '1.32', 'sei': '16.89'}",CHEMBL3393958,,CHEMBL3393958,5.54,False,http://www.openphacts.org/units/Nanomolar,2277559,=,1,True,=,,IC50,nM,,2900.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,2.9
,15148287,[],CHEMBL3395431,Inhibition of Mycobacterium tuberculosis recombinant InhA assessed as NADH oxidation to NAD+ using 2-trans-dodecenoyl-CoA substrate by UV/visible spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,,,CHEMBL3392963,Eur. J. Med. Chem.,2015,"{'bei': '19.01', 'le': '0.34', 'lle': '2.53', 'sei': '28.61'}",CHEMBL240533,,CHEMBL240533,6.74,False,http://www.openphacts.org/units/Nanomolar,2277558,=,1,True,=,,IC50,nM,,183.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.183
,16667068,[],CHEMBL3854458,Inhibition of His6-tagged recombinant Mycobacterium tuberculosis InhA expressed in protease-deficient Escherichia coli (BL21) using trans-2-dodecenoyl-coenzyme A as substrate assessed as NADH oxidation,B,,,BAO_0000190,BAO_0000019,assay format,C/C(CCC(=O)Nc1ccc(F)cc1)=N\NC(=O)c1ccc(-n2cccc2)cc1,,,CHEMBL3853305,Eur J Med Chem,2016,"{'bei': '13.03', 'le': '0.24', 'lle': '0.97', 'sei': '6.77'}",CHEMBL3956359,,CHEMBL3956359,5.11,False,http://www.openphacts.org/units/Nanomolar,2796384,=,1,True,=,,IC50,nM,,7690.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.69
,16860424,[],CHEMBL3880093,Inhibition of Mycobacterium tuberculosis InhA using octenoyl-CoA as substrate assessed as decrease in NADH consumption measured for 10 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3cc(Br)ccc3-c3ccc(Br)cc32)CC1,,,CHEMBL3879896,,2002,"{'bei': '12.55', 'le': '0.30', 'lle': '0.70', 'sei': '17.59'}",CHEMBL3983875,,CHEMBL3983875,6.92,False,http://www.openphacts.org/units/Nanomolar,2820405,=,38,True,=,,IC50,nM,,120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.12
,16860425,[],CHEMBL3880093,Inhibition of Mycobacterium tuberculosis InhA using octenoyl-CoA as substrate assessed as decrease in NADH consumption measured for 10 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3cc([N+](=O)[O-])ccc32)CC1,,,CHEMBL3879896,,2002,"{'bei': '15.70', 'le': '0.28', 'lle': '2.29', 'sei': '8.35'}",CHEMBL3986551,,CHEMBL3986551,6.89,False,http://www.openphacts.org/units/Nanomolar,2820404,=,38,True,=,,IC50,nM,,130.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.13
,16860426,[],CHEMBL3880093,Inhibition of Mycobacterium tuberculosis InhA using octenoyl-CoA as substrate assessed as decrease in NADH consumption measured for 10 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccc([N+](=O)[O-])cc32)CC1,,,CHEMBL3879896,,2002,"{'bei': '15.78', 'le': '0.29', 'lle': '2.32', 'sei': '8.39'}",CHEMBL3960902,,CHEMBL3960902,6.92,False,http://www.openphacts.org/units/Nanomolar,2820403,=,38,True,=,,IC50,nM,,120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.12
,16860427,[],CHEMBL3880093,Inhibition of Mycobacterium tuberculosis InhA using octenoyl-CoA as substrate assessed as decrease in NADH consumption measured for 10 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,,,CHEMBL3879896,,2002,"{'bei': '17.27', 'le': '0.31', 'lle': '2.10', 'sei': '17.27'}",CHEMBL216579,,CHEMBL216579,6.80,True,http://www.openphacts.org/units/Nanomolar,2820402,=,38,True,=,,IC50,nM,,160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,0.34,0.16
,18291729,[],CHEMBL4122774,Inhibition of Mycobacterium tuberculosis InhA using trans-2-decenoyl-N-acetylcysteamine as substrate preincubated for 1 hr followed by substrate addition measured every 30 secs for 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccccc1-c1cc(CNCCc2ccc(Br)cc2)c2cnc3cc(Cl)ccc3n12,,,CHEMBL4118162,Bioorg Med Chem Lett,2018,"{'bei': '8.49', 'le': '0.18', 'lle': '-2.72', 'sei': '14.72'}",CHEMBL4126901,,CHEMBL4126901,4.32,False,http://www.openphacts.org/units/Nanomolar,3036301,=,1,True,=,,IC50,nM,,48000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,48.0
,18291730,[],CHEMBL4122774,Inhibition of Mycobacterium tuberculosis InhA using trans-2-decenoyl-N-acetylcysteamine as substrate preincubated for 1 hr followed by substrate addition measured every 30 secs for 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccccc1-c1cc(CNCc2ccccc2)c2cnc3cc(Br)ccc3n12,,,CHEMBL4118162,Bioorg Med Chem Lett,2018,"{'bei': '9.27', 'le': '0.19', 'lle': '-2.08', 'sei': '14.55'}",CHEMBL4125737,,CHEMBL4125737,4.27,False,http://www.openphacts.org/units/Nanomolar,3036313,=,1,True,=,,IC50,nM,,54000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,54.0
,18291731,[],CHEMBL4122774,Inhibition of Mycobacterium tuberculosis InhA using trans-2-decenoyl-N-acetylcysteamine as substrate preincubated for 1 hr followed by substrate addition measured every 30 secs for 5 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4118162,Bioorg Med Chem Lett,2018,"{'bei': '17.27', 'le': '0.40', 'lle': '-0.14', 'sei': '16.97'}",CHEMBL849,TRICLOSAN,CHEMBL849,5.00,False,http://www.openphacts.org/units/Nanomolar,3036325,=,1,True,=,,IC50,nM,,10000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.0
,18313771,[],CHEMBL4132748,Inhibition of Mycobacterium tuberculosis InhA using DDCoA as substrate in presence of NADH by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,,,CHEMBL4130388,Eur J Med Chem,2017,"{'bei': '19.90', 'le': '0.39', 'lle': '3.13', 'sei': '15.77'}",CHEMBL4166541,,CHEMBL4166541,7.40,False,http://www.openphacts.org/units/Nanomolar,3040280,=,1,True,=,,IC50,nM,,40.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.04
,18390297,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '20.72', 'le': '0.48', 'lle': '0.86', 'sei': '20.37'}",CHEMBL849,TRICLOSAN,CHEMBL849,6.00,False,http://www.openphacts.org/units/Nanomolar,3052451,=,1,True,=,,IC50,nM,,1000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,1000.0
,18390300,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Cc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '21.12', 'le': '0.43', 'lle': '1.21', 'sei': '24.75'}",CHEMBL405973,,CHEMBL405973,7.29,False,http://www.openphacts.org/units/Nanomolar,3052454,=,1,True,=,,IC50,nM,,51.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,51.0
,18390301,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(CC2CCCCC2)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '19.81', 'le': '0.41', 'lle': '0.35', 'sei': '23.62'}",CHEMBL428260,,CHEMBL428260,6.96,False,http://www.openphacts.org/units/Nanomolar,3052455,=,1,True,=,,IC50,nM,,110.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,110.0
,18390302,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(CCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '21.37', 'le': '0.44', 'lle': '1.40', 'sei': '26.06'}",CHEMBL260061,,CHEMBL260061,7.68,False,http://www.openphacts.org/units/Nanomolar,3052456,=,1,True,=,,IC50,nM,,21.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,21.0
,18390304,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2C#N)c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '22.44', 'le': '0.41', 'lle': '1.45', 'sei': '12.45'}",CHEMBL3360252,,CHEMBL3360252,6.63,False,http://www.openphacts.org/units/Nanomolar,3052458,=,1,True,=,,IC50,nM,,235.6,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,235.6
,18390306,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2Br)c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '22.90', 'le': '0.52', 'lle': '1.93', 'sei': '27.16'}",CHEMBL4177124,,CHEMBL4177124,8.00,False,http://www.openphacts.org/units/Nanomolar,3052459,=,1,True,=,,IC50,nM,,10.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,10.0
,18390308,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2[N+](=O)[O-])c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '21.37', 'le': '0.40', 'lle': '1.52', 'sei': '9.28'}",CHEMBL264415,,CHEMBL264415,6.74,False,http://www.openphacts.org/units/Nanomolar,3052460,=,1,True,=,,IC50,nM,,182.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,182.0
,18390310,[],CHEMBL4147581,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2Cl)c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '23.98', 'le': '0.48', 'lle': '1.35', 'sei': '24.81'}",CHEMBL4162007,,CHEMBL4162007,7.31,False,http://www.openphacts.org/units/Nanomolar,3052461,=,1,True,=,,IC50,nM,,49.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,49.0
,18390335,[],CHEMBL4147583,Inhibition of Mycobacterium tuberculosis InhA T2A mutant,B,M9TGV3,T2A,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '10.03', 'le': '0.20', 'lle': '10.11', 'sei': '2.22'}",CHEMBL4174518,,CHEMBL4174518,7.72,False,http://www.openphacts.org/units/Nanomolar,3052447,=,1,True,=,,IC50,nM,,19.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,19.0
,18390338,[],CHEMBL4147585,Inhibition of Mycobacterium tuberculosis InhA D2A mutant,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '8.43', 'le': '0.17', 'lle': '8.88', 'sei': '1.86'}",CHEMBL4174518,,CHEMBL4174518,6.49,False,http://www.openphacts.org/units/Nanomolar,3052447,=,1,True,=,,IC50,nM,,323.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,323.0
,18390340,[],CHEMBL4147586,Inhibition of Mycobacterium tuberculosis InhA S94A mutant,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '8.43', 'le': '0.17', 'lle': '8.88', 'sei': '1.86'}",CHEMBL4174518,,CHEMBL4174518,6.49,False,http://www.openphacts.org/units/Nanomolar,3052447,=,1,True,=,,IC50,nM,,323.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,323.0
,18390346,[],CHEMBL4147588,Inhibition of Mycobacterium tuberculosis InhA using trans-2-dodecenoyl-CoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2C)c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '25.65', 'le': '0.47', 'lle': '1.67', 'sei': '24.76'}",CHEMBL1236225,,CHEMBL1236225,7.29,False,http://www.openphacts.org/units/Nanomolar,3052457,=,1,True,=,,IC50,nM,,50.7,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,50.7
,18390347,[],CHEMBL4147588,Inhibition of Mycobacterium tuberculosis InhA using trans-2-dodecenoyl-CoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCc1ccc(Oc2ccccc2C)c(O)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '21.90', 'le': '0.41', 'lle': '0.61', 'sei': '21.14'}",CHEMBL1236225,,CHEMBL1236225,6.23,False,http://www.openphacts.org/units/Nanomolar,3052457,=,1,True,=,,IC50,nM,,590.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.59
,18390348,[],CHEMBL4147588,Inhibition of Mycobacterium tuberculosis InhA using trans-2-dodecenoyl-CoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC(Cc2cc(O)c(-c3ccccc3)c(=O)[nH]2)CC1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '20.05', 'le': '0.37', 'lle': '1.73', 'sei': '11.76'}",CHEMBL3597020,,CHEMBL3597020,6.24,False,http://www.openphacts.org/units/Nanomolar,3052475,=,1,True,=,,IC50,nM,,570.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.57
,18390355,[],CHEMBL4147594,Inhibition of Mycobacterium tuberculosis InhA using trans-2-decenoyl-CoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '17.27', 'le': '0.31', 'lle': '2.10', 'sei': '17.27'}",CHEMBL216579,,CHEMBL216579,6.80,False,http://www.openphacts.org/units/Nanomolar,3052464,=,1,True,=,,IC50,nM,,160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.16
,18390356,[],CHEMBL4147595,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '17.36', 'le': '0.32', 'lle': '2.16', 'sei': '10.06'}",CHEMBL217926,,CHEMBL217926,4.97,False,http://www.openphacts.org/units/Nanomolar,3052466,=,1,True,=,,IC50,nM,,10660.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,10.66
,18390357,[],CHEMBL4147595,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(Br)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '16.56', 'le': '0.38', 'lle': '2.48', 'sei': '12.25'}",CHEMBL385214,,CHEMBL385214,6.05,False,http://www.openphacts.org/units/Nanomolar,3052467,=,1,True,=,,IC50,nM,,890.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.89
,18390358,[],CHEMBL4147595,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)cc(Cl)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '18.04', 'le': '0.38', 'lle': '2.30', 'sei': '12.97'}",CHEMBL216807,,CHEMBL216807,6.41,False,http://www.openphacts.org/units/Nanomolar,3052468,=,1,True,=,,IC50,nM,,390.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.39
,18390359,[],CHEMBL4147595,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '17.96', 'le': '0.36', 'lle': '2.24', 'sei': '12.17'}",CHEMBL425259,,CHEMBL425259,6.01,False,http://www.openphacts.org/units/Nanomolar,3052469,=,1,True,=,,IC50,nM,,970.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.97
,18390360,[],CHEMBL4147595,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate by fluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '13.85', 'le': '0.28', 'lle': '0.87', 'sei': '9.38'}",CHEMBL444361,,CHEMBL444361,4.64,False,http://www.openphacts.org/units/Nanomolar,3052470,=,1,True,=,,IC50,nM,,23100.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,23.1
,18390363,[],CHEMBL4147598,Inhibition of Mycobacterium tuberculosis InhA using dodecenoyl-CoA as substrate in presence of NADH by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc(C(C)(O)c2nnc(Nc3ccn(Cc4c(F)cccc4F)n3)s2)n1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '19.62', 'le': '0.40', 'lle': '4.69', 'sei': '9.60'}",CHEMBL3088173,,CHEMBL3088173,8.52,False,http://www.openphacts.org/units/Nanomolar,3052471,=,1,True,=,,IC50,nM,,3.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.003
,18390364,[],CHEMBL4147598,Inhibition of Mycobacterium tuberculosis InhA using dodecenoyl-CoA as substrate in presence of NADH by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1csc(C(C)(O)c2n[nH]/c(=N\C(=O)c3c(F)cccc3F)s2)n1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '17.52', 'le': '0.37', 'lle': '4.19', 'sei': '7.34'}",CHEMBL4174928,,CHEMBL4174928,6.70,False,http://www.openphacts.org/units/Nanomolar,3052472,=,1,True,=,,IC50,nM,,200.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.2
,18390380,[],CHEMBL4147603,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate in presence of NADH after 1 hr by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CN1CCN(C(=O)[C@H]2CC[C@@H](NC(=O)Cc3sc4ccccc4c3C)CC2)[C@@H](Cc2ccccc2)C1=O,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '12.50', 'le': '0.24', 'lle': '3.73', 'sei': '7.27'}",CHEMBL4167661,,CHEMBL4167661,7.19,False,http://www.openphacts.org/units/Nanomolar,3052476,=,1,True,=,,IC50,nM,,65.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.065
,18390381,[],CHEMBL4147603,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate in presence of NADH after 1 hr by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CN(Cc1ccc(F)cc1)C(=O)[C@H]1CC[C@@H](NC(=O)Cc2sc3ccccc3c2C)CC1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '12.21', 'le': '0.24', 'lle': '1.88', 'sei': '7.92'}",CHEMBL4176028,,CHEMBL4176028,6.22,False,http://www.openphacts.org/units/Nanomolar,3052477,=,1,True,=,,IC50,nM,,600.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.6
,18390382,[],CHEMBL4147603,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate in presence of NADH after 1 hr by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cnc(NC2CCN(c3ccccn3)CC2)c(NCc2ccc(F)c(Oc3ccccc3)c2)c1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '12.39', 'le': '0.23', 'lle': '1.07', 'sei': '7.14'}",CHEMBL4163172,,CHEMBL4163172,6.53,False,http://www.openphacts.org/units/Nanomolar,3052478,=,1,True,=,,IC50,nM,,297.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.297
,18390383,[],CHEMBL4147603,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate in presence of NADH after 1 hr by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CN(C(=O)Cc1ccc(-n2cccn2)cc1)C1CCN(c2ccccn2)CC1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '12.09', 'le': '0.22', 'lle': '3.18', 'sei': '6.27'}",CHEMBL4163218,,CHEMBL4163218,5.23,False,http://www.openphacts.org/units/Nanomolar,3052479,=,1,True,=,,IC50,nM,,5900.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.9
